id,title,fancy_title,slug,posts_count,reply_count,highest_post_number,image_url,created_at,last_posted_at,bumped,bumped_at,archetype,unseen,pinned,unpinned,excerpt,visible,closed,archived,bookmarked,liked,views,like_count,has_summary,last_poster_username,category_id,pinned_globally,featured_link,has_accepted_answer,posters
56078,Parallel execution of computation graph,Parallel execution of computation graph,parallel-execution-of-computation-graph,3,1,4,,2019-09-16T17:26:56.077Z,2019-09-17T02:21:06.870Z,True,2019-09-17T02:21:06.870Z,regular,False,False,,,True,False,False,,,163,0,False,vdantu,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 21801, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
55898,Why doesn't script module serialization support returning multiple outputs?,Why doesn&rsquo;t script module serialization support returning multiple outputs?,why-doesnt-script-module-serialization-support-returning-multiple-outputs,4,1,4,,2019-09-13T22:37:30.097Z,2019-09-16T18:25:58.612Z,True,2019-09-16T18:25:58.612Z,regular,False,False,,,True,False,False,,,167,0,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 21801, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
55265,Why is GraphFuser a NonDiffOptimization?,Why is GraphFuser a NonDiffOptimization?,why-is-graphfuser-a-nondiffoptimization,1,0,1,,2019-09-05T14:52:59.693Z,2019-09-05T14:52:59.746Z,True,2019-09-05T14:52:59.746Z,regular,False,False,,,True,False,False,,,90,0,False,X.Guo,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 22288, 'primary_group_id': None}]"
55152,"Torch.jit.trace unexpected error with `torch.cat(..., dim=-1)`","Torch.jit.trace unexpected error with `torch.cat(&hellip;, dim=-1)`",torch-jit-trace-unexpected-error-with-torch-cat-dim-1,3,1,3,,2019-09-04T14:59:18.315Z,2019-09-05T07:27:10.134Z,True,2019-09-05T07:27:10.134Z,regular,False,False,,,True,False,False,,,349,1,False,imaluengo,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 6385, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
55111,How to change dynamic model to onnx?,How to change dynamic model to onnx?,how-to-change-dynamic-model-to-onnx,1,0,1,,2019-09-04T06:08:06.445Z,2019-09-04T06:08:06.515Z,True,2019-09-04T06:08:06.515Z,regular,False,False,,,True,False,False,,,116,0,False,111144,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 22229, 'primary_group_id': None}]"
54953,Tor.jit.trace to work on mask RCNN,Tor.jit.trace to work on mask RCNN,tor-jit-trace-to-work-on-mask-rcnn,1,0,1,,2019-09-02T11:50:09.966Z,2019-09-02T11:50:10.017Z,True,2019-09-02T11:50:10.017Z,regular,False,False,,,True,False,False,,,300,0,False,TidelyPom,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 21272, 'primary_group_id': None}]"
54641,How do I pass a keyword argument to the forward used by a pre-forward hook?,How do I pass a keyword argument to the forward used by a pre-forward hook?,how-do-i-pass-a-keyword-argument-to-the-forward-used-by-a-pre-forward-hook,3,1,3,,2019-08-29T05:57:36.253Z,2019-08-30T21:08:02.760Z,True,2019-08-30T21:08:02.760Z,regular,False,False,,,True,False,False,,,676,0,False,albanD,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 3904, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 211, 'primary_group_id': None}]"
54504,Python2 TorchScript type annotation tuple vs Tuple,Python2 TorchScript type annotation tuple vs Tuple,python2-torchscript-type-annotation-tuple-vs-tuple,3,1,3,,2019-08-28T00:19:05.009Z,2019-08-28T19:34:48.614Z,True,2019-08-28T20:19:21.447Z,regular,False,False,,,True,False,False,,,187,0,False,driazati,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 8637, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
54373,Problem with mixing torch.jit.script and torch.jit.trace,Problem with mixing torch.jit.script and torch.jit.trace,problem-with-mixing-torch-jit-script-and-torch-jit-trace,3,1,3,,2019-08-26T16:38:52.594Z,2019-08-27T10:44:15.386Z,True,2019-08-27T11:05:39.328Z,regular,False,False,,,True,False,False,,,412,0,False,Juan_Sensio,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 6800, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
53904,Type Error while Scripting Learned Positional Embedding,Type Error while Scripting Learned Positional Embedding,type-error-while-scripting-learned-positional-embedding,2,1,2,,2019-08-21T07:58:24.937Z,2019-08-23T21:31:25.834Z,True,2019-08-23T21:31:25.834Z,regular,False,False,,,True,False,False,,,170,0,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19872, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
51884,Self Attention Layer Export using Torch Script,Self Attention Layer Export using Torch Script,self-attention-layer-export-using-torch-script,4,1,4,,2019-07-29T06:11:55.122Z,2019-08-21T08:30:36.300Z,True,2019-08-21T08:30:36.300Z,regular,False,False,,,True,False,False,,,436,0,False,sukuya,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19872, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
53487,Alias specs in signatures in PyTorch 1.2,Alias specs in signatures in PyTorch 1.2,alias-specs-in-signatures-in-pytorch-1-2,4,2,4,,2019-08-15T20:57:52.629Z,2019-08-19T13:09:17.786Z,True,2019-08-19T13:09:17.786Z,regular,False,False,,,True,False,False,,,328,0,False,leowalkling,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 12239, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 21637, 'primary_group_id': None}]"
53263,Torch.jit isuue with submodules(Resnet),Torch.jit isuue with submodules(Resnet),torch-jit-isuue-with-submodules-resnet,2,0,2,,2019-08-13T09:07:16.940Z,2019-08-16T23:05:11.241Z,True,2019-08-16T23:05:11.241Z,regular,False,False,,,True,False,False,,,335,0,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 21520, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
52650,Why does the same python model code behave differently in scripting and not scripting?,Why does the same python model code behave differently in scripting and not scripting?,why-does-the-same-python-model-code-behave-differently-in-scripting-and-not-scripting,3,0,3,,2019-08-06T08:54:34.428Z,2019-08-14T07:10:06.367Z,True,2019-08-14T07:10:06.367Z,regular,False,False,,,True,False,False,,,144,0,False,kevinhaoliu,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 20228, 'primary_group_id': None}]"
53004,How to upgrade fastrnn's LayerNormLSTM to support PackedSequence?,How to upgrade fastrnn&rsquo;s LayerNormLSTM to support PackedSequence?,how-to-upgrade-fastrnns-layernormlstm-to-support-packedsequence,2,0,2,,2019-08-09T15:22:41.168Z,2019-08-12T17:11:12.819Z,True,2019-08-12T17:11:12.819Z,regular,False,False,,,True,False,False,,,221,0,False,eellison,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 5146, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 15734, 'primary_group_id': None}]"
53149,"Pytorch Error occur, when converting my custom model to torch","Pytorch Error occur, when converting my custom model to torch",pytorch-error-occur-when-converting-my-custom-model-to-torch,2,0,2,,2019-08-12T08:13:17.683Z,2019-08-12T17:07:16.022Z,True,2019-08-12T17:07:16.022Z,regular,False,False,,,True,False,False,,,143,0,False,eellison,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 21520, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 15734, 'primary_group_id': None}]"
53100,TorchScript: indexing question / filling NaNs,TorchScript: indexing question / filling NaNs,torchscript-indexing-question-filling-nans,3,1,3,,2019-08-11T11:45:26.200Z,2019-08-12T11:19:22.638Z,True,2019-08-12T11:19:22.638Z,regular,False,False,,,True,False,False,,,474,0,False,achim,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13683, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
53165,Pytorch cuda python,Pytorch cuda python,pytorch-cuda-python,1,0,1,,2019-08-12T11:00:20.517Z,2019-08-12T11:00:20.557Z,True,2019-08-12T11:00:20.557Z,regular,False,False,,,True,False,False,,,87,0,False,huang,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 21532, 'primary_group_id': None}]"
52451,Recursive @torch.jit.script export to ONNX,Recursive @torch.jit.script export to ONNX,recursive-torch-jit-script-export-to-onnx,2,0,2,,2019-08-02T23:09:03.734Z,2019-08-07T00:56:56.610Z,True,2019-08-07T00:56:56.610Z,regular,False,False,,,True,False,False,,,165,0,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 8637, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
51069,Sharing parameters of multiple traces,Sharing parameters of multiple traces,sharing-parameters-of-multiple-traces,2,0,2,,2019-07-19T13:17:36.773Z,2019-08-02T05:05:42.943Z,True,2019-08-02T05:05:42.943Z,regular,False,False,,,True,False,False,,,129,0,False,villedepommes,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 20777, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 21238, 'primary_group_id': None}]"
49475,Cross-platform PyTorch stand-alone executables,Cross-platform PyTorch stand-alone executables,cross-platform-pytorch-stand-alone-executables,8,6,8,,2019-07-02T11:45:32.015Z,2019-08-01T20:03:21.288Z,True,2019-08-01T20:03:21.288Z,regular,False,False,,,True,False,False,,,998,1,False,soldierofhell,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 6888, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 20459, 'primary_group_id': None}]"
52145,List of Arbitrary types not supported,List of Arbitrary types not supported,list-of-arbitrary-types-not-supported,2,0,2,,2019-07-31T06:23:34.412Z,2019-07-31T16:22:32.928Z,True,2019-07-31T16:22:32.928Z,regular,False,False,,,True,False,False,,,127,0,False,Michael_Suo,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 21157, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
51979,Jit.trace with optimize=True gives wrong output,Jit.trace with optimize=True gives wrong output,jit-trace-with-optimize-true-gives-wrong-output,2,0,2,,2019-07-29T22:17:17.712Z,2019-07-30T21:34:23.047Z,True,2019-07-30T21:34:23.047Z,regular,False,False,,,True,False,False,,,109,0,False,ptrblck,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 5110, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
51045,Does the torch script support torch.nn.Dropout?,Does the torch script support torch.nn.Dropout?,does-the-torch-script-support-torch-nn-dropout,8,6,8,,2019-07-19T09:33:52.415Z,2019-07-22T08:46:10.539Z,True,2019-07-22T08:46:10.539Z,regular,False,False,,,True,False,False,,,382,2,False,kevinhaoliu,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 20228, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
50716,Problem converting a model via Annotation,Problem converting a model via Annotation,problem-converting-a-model-via-annotation,5,1,5,,2019-07-16T09:05:38.769Z,2019-07-18T07:32:31.852Z,True,2019-07-18T07:32:31.852Z,regular,False,False,,,True,False,False,,,367,0,False,kevinhaoliu,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 20228, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13180, 'primary_group_id': None}]"
50830,No scopes name and type info when loading the trace model,No scopes name and type info when loading the trace model,no-scopes-name-and-type-info-when-loading-the-trace-model,1,0,1,,2019-07-17T09:50:00.791Z,2019-07-17T09:50:00.838Z,True,2019-07-17T09:50:00.838Z,regular,False,False,,,True,False,False,,,173,0,False,jackmsye,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 20698, 'primary_group_id': None}]"
50180,Unsupported comparison operator: Transformer Model Export (MultiHeadAttention Layer),Unsupported comparison operator: Transformer Model Export (MultiHeadAttention Layer),unsupported-comparison-operator-transformer-model-export-multiheadattention-layer,3,0,3,,2019-07-10T02:13:57.009Z,2019-07-11T01:30:42.837Z,True,2019-07-11T08:10:06.776Z,regular,False,False,,,True,False,False,,,276,0,False,sukuya,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19872, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
49072,Cant save models when having some custom layers using torch.jit.trace,Cant save models when having some custom layers using torch.jit.trace,cant-save-models-when-having-some-custom-layers-using-torch-jit-trace,4,1,4,,2019-06-27T02:46:06.474Z,2019-06-28T03:01:43.945Z,True,2019-06-28T03:01:43.945Z,regular,False,False,,,True,False,False,,,1490,1,False,wanchaol,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 20046, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13180, 'primary_group_id': None}]"
48613,"Stateless constant tensor w/ DataParallel, JIT","Stateless constant tensor w/ DataParallel, JIT",stateless-constant-tensor-w-dataparallel-jit,2,0,2,,2019-06-21T11:00:47.690Z,2019-06-26T14:24:38.555Z,True,2019-06-26T14:24:38.555Z,regular,False,False,,,True,False,False,,,125,0,False,volcacius,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 6047, 'primary_group_id': None}]"
48498,How does backward work with JIT module?,How does backward work with JIT module?,how-does-backward-work-with-jit-module,1,0,1,,2019-06-20T08:54:19.374Z,2019-06-20T08:54:19.441Z,True,2019-06-20T08:54:19.441Z,regular,False,False,,,True,False,False,,,294,2,False,eee4447b4b8a2cbdfbbd,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19538, 'primary_group_id': None}]"
47221,Jit.trace() question about SiamMask network,Jit.trace() question about SiamMask network,jit-trace-question-about-siammask-network,2,0,2,,2019-06-06T08:05:56.207Z,2019-06-18T20:56:23.641Z,True,2019-06-18T20:56:23.641Z,regular,False,False,,,True,False,False,,,194,0,False,driazati,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 19370, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14313, 'primary_group_id': None}]"
47418,Is there support of recursive custom classes like Tree in Tree-LSTM?,Is there support of recursive custom classes like Tree in Tree-LSTM?,is-there-support-of-recursive-custom-classes-like-tree-in-tree-lstm,7,3,7,,2019-06-08T11:39:06.557Z,2019-06-17T07:46:22.804Z,True,2019-06-17T07:46:22.804Z,regular,False,False,,,True,False,False,,,502,0,False,FereX98,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19439, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
48048,TorchScript segfault when using recursive custom classes,TorchScript segfault when using recursive custom classes,torchscript-segfault-when-using-recursive-custom-classes,2,0,2,,2019-06-15T18:28:38.397Z,2019-06-16T09:18:50.266Z,True,2019-06-16T09:18:50.266Z,regular,False,False,,,True,False,False,,,276,1,False,Michael_Suo,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 15480, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
47744,Editing ScriptModule parameters,Editing ScriptModule parameters,editing-scriptmodule-parameters,2,0,2,,2019-06-12T13:36:56.995Z,2019-06-13T07:49:31.847Z,True,2019-06-13T14:33:48.697Z,regular,False,False,,,True,False,False,,,244,0,False,NegatioN,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19557, 'primary_group_id': None}]"
44212,Asking for more than 128G of memory,Asking for more than 128G of memory,asking-for-more-than-128g-of-memory,5,3,5,,2019-05-02T19:07:51.952Z,2019-06-10T16:10:57.202Z,True,2019-06-10T16:10:57.202Z,regular,False,False,,,True,False,False,,,292,0,False,Geeks_Sid,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 16681, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
47379,[tutorial] Adding New Compiler Backends to PyTorch JIT,[tutorial] Adding New Compiler Backends to PyTorch JIT,tutorial-adding-new-compiler-backends-to-pytorch-jit,2,0,2,,2019-06-07T20:57:59.969Z,2019-06-09T14:19:50.824Z,True,2019-06-09T14:19:50.824Z,regular,False,False,,,True,False,False,,,310,3,False,ptrblck,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 16546, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 3534, 'primary_group_id': None}]"
47082,Use of Dataloader and TensorDataset,Use of Dataloader and TensorDataset,use-of-dataloader-and-tensordataset,3,0,3,,2019-06-05T00:28:49.543Z,2019-06-05T12:36:27.156Z,True,2019-06-05T12:36:27.156Z,regular,False,False,,,True,False,False,,,603,0,False,Geeks_Sid,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 16681, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3534, 'primary_group_id': None}]"
47123,JIT tracing and parameter sharing,JIT tracing and parameter sharing,jit-tracing-and-parameter-sharing,1,0,1,,2019-06-05T10:49:49.356Z,2019-06-05T10:49:49.399Z,True,2019-06-05T10:49:49.399Z,regular,False,False,,,True,False,False,,,145,0,False,mtnk,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19344, 'primary_group_id': None}]"
46909,TypeError: 'TopLevelTracedModule' object is not iterable,TypeError: &lsquo;TopLevelTracedModule&rsquo; object is not iterable,typeerror-topleveltracedmodule-object-is-not-iterable,2,0,2,,2019-06-03T01:31:47.735Z,2019-06-05T04:23:17.801Z,True,2019-06-05T04:23:17.801Z,regular,False,False,,,True,False,False,,,898,1,False,Venushka,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 19260, 'primary_group_id': None}]"
46355,PTX JIT compilation failed when running FasterRCNN,PTX JIT compilation failed when running FasterRCNN,ptx-jit-compilation-failed-when-running-fasterrcnn,3,1,3,,2019-05-27T20:25:12.047Z,2019-05-28T05:29:03.836Z,True,2019-05-28T05:29:16.407Z,regular,False,False,,,True,False,False,,,934,0,False,danthekang,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 16405, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
45950,Torchscript module/function -> Python,Torchscript module/function -&gt; Python,torchscript-module-function-python,3,0,3,,2019-05-22T20:14:07.767Z,2019-05-23T19:39:32.750Z,True,2019-05-23T19:39:32.750Z,regular,False,False,,,True,False,False,,,209,1,False,Michael_Suo,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18893, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12239, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
45788,How to Eliminate Warnings While Creating VGG_11 Trace File,How to Eliminate Warnings While Creating VGG_11 Trace File,how-to-eliminate-warnings-while-creating-vgg-11-trace-file,2,0,2,https://discuss.pytorch.org/uploads/default/optimized/2X/4/45bf0125016bcf078c1c4cd621ae7b71204acac5_2_1024x172.png,2019-05-21T09:02:29.589Z,2019-05-22T07:27:40.299Z,True,2019-05-22T07:27:40.299Z,regular,False,False,,,True,False,False,,,106,0,False,Michael_Suo,13,False,,False,"[{'extras': None, 'description': 'Original Poster', 'user_id': 17378, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
45824,Realtime capabilities of TorchScript / memory allocations,Realtime capabilities of TorchScript / memory allocations,realtime-capabilities-of-torchscript-memory-allocations,2,0,2,,2019-05-21T15:14:55.993Z,2019-05-21T16:30:49.154Z,True,2019-05-21T16:30:49.154Z,regular,False,False,,,True,False,False,,,144,1,False,Michael_Suo,13,False,,True,"[{'extras': None, 'description': 'Original Poster', 'user_id': 18771, 'primary_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14362, 'primary_group_id': None}]"
35206,Unclear about relation between TorchScript and backprop,Unclear about relation between TorchScript and backprop,unclear-about-relation-between-torchscript-and-backprop,3,1,3,,2019-01-21T12:08:19.088Z,2019-05-19T20:19:46.824Z,True,2019-05-19T20:26:27.516Z,regular,False,False,,,True,False,False,,,408,0,False,leowalkling,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 12239, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3639, 'primary_group_id': None}]"
44802,Tracing backward pass in v1.1.0,Tracing backward pass in v1.1.0,tracing-backward-pass-in-v1-1-0,3,1,3,,2019-05-09T09:29:41.229Z,2019-05-14T07:04:48.696Z,True,2019-05-14T07:04:48.696Z,regular,False,False,,,True,False,False,,,491,2,False,singam-sanjay,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 5031, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3639, 'primary_group_id': None}]"
44811,How to get parameter tensor of corresponding param node in a traced jit graph?,How to get parameter tensor of corresponding param node in a traced jit graph?,how-to-get-parameter-tensor-of-corresponding-param-node-in-a-traced-jit-graph,3,1,3,,2019-05-09T10:24:33.896Z,2019-05-11T02:44:10.388Z,True,2019-05-11T02:44:10.388Z,regular,False,False,,,True,False,False,,,290,0,False,traveller59,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18482, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13180, 'primary_group_id': None}]"
44455,Torch.as_tensor not available in TorchScript,Torch.as_tensor not available in TorchScript,torch-as-tensor-not-available-in-torchscript,1,0,1,,2019-05-05T13:49:44.249Z,2019-05-05T13:49:44.294Z,True,2019-05-05T13:49:44.294Z,regular,False,False,,,True,False,False,,,150,0,False,TheCodez,13,False,,False,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 18357, 'primary_group_id': None}]"
44192,Making Jit work,Making Jit work,making-jit-work,9,6,9,,2019-05-02T15:52:30.914Z,2019-05-04T00:22:13.350Z,True,2019-05-04T00:24:01.292Z,regular,False,False,,,True,False,False,,,571,1,False,Diego,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 5150, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
43924,Can't save the LSTM model with torch.jit.script_method,Can&rsquo;t save the LSTM model with torch.jit.script_method,cant-save-the-lstm-model-with-torch-jit-script-method,4,2,4,,2019-04-29T11:56:22.446Z,2019-04-30T01:14:31.406Z,True,2019-04-30T09:37:24.842Z,regular,False,False,,,True,False,False,,,521,1,False,XiaXuehai,13,False,,True,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 9363, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 17386, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
43985,It is possible to iterate torch._C.graph?,It is possible to iterate torch._C.graph?,it-is-possible-to-iterate-torch-c-graph,2,0,2,,2019-04-30T05:44:41.970Z,2019-04-30T07:09:14.635Z,True,2019-04-30T07:09:14.635Z,regular,False,False,,,True,False,False,,,474,1,False,alwc,13,False,,True,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 6986, 'primary_group_id': None}]"
43827,How to convert the model with no fixed size input to Torch Script?,How to convert the model with no fixed size input to Torch Script?,how-to-convert-the-model-with-no-fixed-size-input-to-torch-script,3,1,3,,2019-04-28T09:42:59.970Z,2019-04-29T04:50:21.830Z,True,2019-04-29T08:08:09.376Z,regular,False,False,,,True,False,False,,,500,0,False,XiaXuehai,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 9363, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14362, 'primary_group_id': None}]"
43066,Maintaining dropout layer for deployment,Maintaining dropout layer for deployment,maintaining-dropout-layer-for-deployment,4,0,4,https://discuss.pytorch.org/uploads/default/optimized/2X/b/bcc104f0f30c62cac8bbee6e1ec89b0993c941fa_2_1024x520.png,2019-04-19T17:27:01.282Z,2019-04-25T20:28:04.901Z,True,2019-04-25T20:28:04.901Z,regular,False,False,,,True,False,False,,,650,0,False,Christopher_Johnson,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 17839, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 18042, 'primary_group_id': None}]"
42833,Cannot access nn.Linear.in_features in ScriptModule,Cannot access nn.Linear.in_features in ScriptModule,cannot-access-nn-linear-in-features-in-scriptmodule,3,0,3,,2019-04-17T11:23:05.692Z,2019-04-17T18:12:35.211Z,True,2019-04-17T18:12:35.211Z,regular,False,False,,,True,False,False,,,333,1,False,qbx2,13,False,,False,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 2138, 'primary_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14313, 'primary_group_id': None}]"
